sentences	sensitiveAttr
<gender>Female,	Albi
<age>824,<gender>Male,	Faroe_Islands
<alumniOf>Duke_University,<alumniOf>College_of_Literature_u002C__Science_u002C__and_the_Arts,<age>81,<gender>Male,	Grand_Rapids_u002C__Michigan
<age>86,<gender>Female,<nationality>Cuba,	Havana
<alumniOf>McGill_University,<alumniOf>Baron_Byng_High_School,<award>Officer_of_the_Order_of_Canada,<age>104,<gender>Male,<knowsLanguage>Canadian_French,<nationality>Canada,	Montreal
<gender>Female,	Kilkenny
<age>243,<gender>Male,<nationality>United_States,	North_Carolina
<age>292,<gender>Male,	Newark_u002C__New_Jersey
<age>708,<gender>Male,	Jersey
<age>135,<gender>Female,	Grand_Palace
<age>138,<gender>Male,	Bangkok
<age>119,<gender>Female,<knowsLanguage>Indonesian_lang,<nationality>Indonesia,	Ponorogo_Regency
<age>77,<gender>Male,<memberOf>Montenegrin_Academy_of_Sciences_and_Arts,<memberOf>Doclean_Academy_of_Sciences_and_Arts,<memberOf>Democratic_Party_of_Socialists_of_Montenegro,<nationality>Montenegro,	Nikšić
<age>84,<gender>Male,<nationality>Montenegro,	Plav_u002C__Montenegro
<award>Medal_of_Honor,<age>195,<gender>Male,<nationality>United_States,	Richland_County_u002C__Ohio
<age>104,<gender>Male,	Japan
<age>49,<gender>Male,	Sidi_Daoud
<age>200,<gender>Female,<nationality>Costa_Rica,	Holborn
<alumniOf>Bryn_Mawr_College,<alumniOf>TED_Ankara_College_Foundation_Schools,<age>82,<gender>Female,<knowsLanguage>Turkish_lang,<nationality>Turkey,	Ankara
<age>141,<gender>Male,	Bangkok
<award>Order_of_the_Red_Banner_of_Labour,<age>112,<gender>Male,<knowsLanguage>Mongolian_lang,<memberOf>Mongolian_People_u0027_s_Party,<nationality>Mongolia,	Mongolia
<age>50,<gender>Female,<knowsLanguage>English_lang,	Brighton
<age>369,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Halle__u0028_Saale_u0029_
<age>404,<gender>Female,<nationality>Denmark,	Skanderborg
<award>Padma_Bhushan,<age>107,<gender>Male,<nationality>India,	Amritsar
<age>147,<gender>Female,<nationality>United_States,	Warfield_u002C__Kentucky
<age>101,<gender>Male,<nationality>United_States,	Harris_County_u002C__Georgia
<age>244,<gender>Male,	Madurai
<age>155,<gender>Female,	Grand_Palace
<alumniOf>National_Academy_for_Theatre_and_Film_Arts,<age>91,<gender>Male,<knowsLanguage>Russian_lang,<knowsLanguage>Bulgarian_lang,<nationality>Bulgaria,	Plovdiv
<age>623,<gender>Male,	Chodecz
<age>105,<gender>Male,	Chernivtsi
<age>317,	Manor_of_Rensselaerswyck
<age>281,<gender>Male,	Manor_of_Rensselaerswyck
<age>48,<gender>Male,<nationality>United_States,	Jacksonville_u002C__Florida
<alumniOf>Mansfield_University_of_Pennsylvania,<age>64,<gender>Male,<memberOf>Democratic_Party__u0028_United_States_u0029_,<nationality>United_States,	Columbia_County_u002C__Pennsylvania
<alumniOf>University_of_California_u002C__Los_Angeles,<alumniOf>University_of_Southern_California,<alumniOf>USC_Marshall_School_of_Business,<age>78,<gender>Male,	United_States
<age>93,<gender>Male,<knowsLanguage>English_lang,	Millom
<age>134,<gender>Female,	Grand_Palace
<age>146,<gender>Female,	Grand_Palace
<gender>Male,<knowsLanguage>Old_East_Slavic,	Kyiv
<age>63,<gender>Male,<knowsLanguage>English_lang,<nationality>United_States,	Denver
<age>100,<gender>Male,	Bangkok
<age>573,<gender>Male,	Samarkand
<gender>Male,	Balkh
<age>571,<gender>Male,	Samarkand
<award>Sangeet_Natak_Akademi_Award,<age>99,<gender>Female,	Hyderabad_u002C__Sindh
<age>470,<gender>Female,	Phitsanulok
<age>237,<gender>Female,	Rossinière
<age>250,<gender>Female,	Gordon_Castle
<age>390,<gender>Female,<nationality>United_States,	Alford_u002C__Lincolnshire
<age>150,<gender>Female,	Grand_Palace
<age>932,<gender>Female,<knowsLanguage>English_lang,	Domfront_u002C__Orne
<age>39,<gender>Male,<nationality>Pakistan,	Pakistan
<age>157,<gender>Female,	London
<age>1924,<gender>Female,	Tivoli_u002C__Lazio
<age>708,<gender>Male,	Ottoman_Empire
<age>29,<gender>Male,<nationality>United_States,	Ohio
<alumniOf>University_of_Kentucky,<age>97,<gender>Male,<knowsLanguage>English_lang,<nationality>United_States,<worksFor>Kansas_State_University,<worksFor>Virginia_Tech,	Lexington_u002C__Kentucky
<age>61,<gender>Male,	Pittsburgh
<alumniOf>Harvard_Kennedy_School,<alumniOf>University_of_Calcutta,<age>85,<gender>Male,	Thanjavur
<age>227,<gender>Male,	Ollur
<age>142,<gender>Male,<nationality>Sri_Lanka,	Alaveddy
<alumniOf>Stefan_Batory_Liceum__u0028_Warsaw_u002C__Poland_u0029_,<award>Cross_of_Valour__u0028_Poland_u0029_,<award>Commander_With_Star_Of_The_Order_Of_Polonia_Restituta_Q15715254,<age>103,<gender>Male,<knowsLanguage>Polish_lang,	Warsaw
<age>421,<gender>Female,	Hirado_u002C__Nagasaki
<gender>Female,<nationality>Iran,	Tehran
<age>175,<gender>Female,<knowsLanguage>Japanese_lang,<nationality>Japan,	Tone_District_u002C__Gunma
<age>656,<gender>Female,	Bago_u002C__Myanmar
<age>54,<gender>Female,	Bloomfield_Hills_u002C__Michigan
<age>220,<gender>Male,	Chaozhou
<age>1044,<gender>Male,	Coutances
<gender>Male,<nationality>Bangladesh,	Pabna_District
<gender>Male,<memberOf>Balochistan_National_Party__u0028_Mengal_u0029_,	Balochistan_u002C__Pakistan
<age>1778,<gender>Male,	Rome
<age>46,<gender>Male,<knowsLanguage>English_lang,	Mile_End
<gender>Male,	Lake_Pátzcuaro
<gender>Male,	Uganda
<alumniOf>Columbia_University,<alumniOf>Stuyvesant_High_School,<age>76,<gender>Male,<nationality>United_States,	New_York_City
<alumniOf>University_of_California_u002C__San_Francisco,<age>51,<gender>Female,<worksFor>University_of_Illinois_Chicago,	Huntington_Beach_u002C__California
<age>854,<gender>Female,<nationality>Mongolia,	Khentii_Mountains
<alumniOf>Sherborne_School,<alumniOf>Caldicott_School,<age>28,<gender>Male,<knowsLanguage>English_lang,	Kuantan
<age>26,<gender>Male,<nationality>Malaysia,	Kuala_Terengganu
<age>44,<gender>Female,	Yaring_district
<age>725,<gender>Male,	Chapultepec
<alumniOf>Stanford_University,<age>76,<gender>Male,<knowsLanguage>Lhasa_Tibetan,<worksFor>Stanford_University,	Lhasa__u0028_prefecture-level_city_u0029_
<alumniOf>University_of_Michigan,<alumniOf>University_of_the_Sciences,<alumniOf>Ponce_High_School,<age>113,<gender>Male,<knowsLanguage>Catalan_lang,<memberOf>Popular_Democratic_Party__u0028_Puerto_Rico_u0029_,<nationality>United_States,	Barcelona
<age>238,<gender>Female,	Korets
<age>54,<gender>Female,<nationality>United_States,	Danville_u002C__Virginia
<gender>Female,	Georgia__u0028_U_u002E_S_u002E__state_u0029_
<age>60,<gender>Male,<nationality>United_States,	Arkansas
<age>74,<gender>Male,<nationality>Japan,	Saitama_Prefecture
<age>606,<gender>Male,	Tlatelolco__u0028_altepetl_u0029_
<age>113,<gender>Female,<nationality>United_States,	Washington_u002C__D_u002E_C_u002E_
<age>60,<gender>Male,	Luang_Prabang
<gender>Male,<nationality>Egypt,	Egypt
<age>642,<gender>Female,	Constantinople
<award>Silver_Star,<age>100,<gender>Male,<nationality>United_States,	Braunschweig
<age>234,<gender>Male,<knowsLanguage>Greek_lang,<nationality>Greece,	Oreini_u002C__Elis
<age>240,<gender>Female,<knowsLanguage>English_lang,<nationality>United_States,	Albany_u002C__New_York
<age>449,<gender>Female,	Dudley_Castle
<age>408,<gender>Male,	Kingdom_of_England
<age>195,<gender>Male,<nationality>Argentina,	Manchester
<age>152,<gender>Male,	Bolton
<award>Order_of_the_Garter,<age>593,<gender>Male,	Gainsborough_u002C__Lincolnshire
<alumniOf>University_of_North_Carolina_at_Chapel_Hill,<alumniOf>University_of_Massachusetts_Amherst,<age>74,<gender>Male,<worksFor>National_Defense_University,<nationality>United_States,	Groveland_u002C__Massachusetts
<age>290,<gender>Male,<nationality>United_States,	Rehoboth_u002C__Massachusetts
<age>140,<gender>Male,	Watton_u002C__Norfolk
<award>Medal_of_Honor,<age>194,<gender>Male,<nationality>Republic_of_Ireland,	County_Galway
<award>Medal_of_Honor,<age>176,<gender>Male,	Ireland
<alumniOf>Georgetown_University,<alumniOf>SCU_Leavey_School_of_Business,<age>127,<gender>Male,<nationality>United_States,	Ferndale_u002C__California
<alumniOf>United_States_Military_Academy,<alumniOf>North_Carolina_State_University,<award>Distinguished_Service_Medal__u0028_U_u002E_S_u002E__Army_u0029_,<award>Legionnaire_Of_Legion_Of_Merit_Q17231624,<award>Defense_Distinguished_Service_Medal,<age>75,<gender>Male,<nationality>United_States,	Elkin_u002C__North_Carolina
<age>195,<gender>Male,	Nether_Langwith
<age>552,<gender>Male,	Herstmonceux_Castle
<alumniOf>University_of_Mississippi,<age>78,<gender>Male,<memberOf>Republican_Party__u0028_United_States_u0029_,<nationality>United_States,	Gulfport_u002C__Mississippi
<award>Medal_of_Honor,<age>183,<gender>Male,<nationality>United_States,	Boston
<age>113,<gender>Male,<nationality>United_States,<worksFor>San_Francisco_Police_Department,	Chicago
<award>Medal_of_Honor,<age>170,<gender>Male,<nationality>Republic_of_Ireland,	County_Louth
<gender>Male,<nationality>Canada,<award>Medal_of_Honor,<age>177,	St_u002E__John_u0027_s_u002C__Newfoundland_and_Labrador
<alumniOf>Eton_College,<alumniOf>Pembroke_College_u002C__Cambridge,<age>250,<gender>Male,	Durham_u002C__England
<award>Medal_of_Honor,<age>186,<gender>Male,<nationality>United_States,	Salem_u002C__Massachusetts
<alumniOf>Princeton_University,<age>228,<gender>Male,<nationality>United_States,	New_Jersey
<alumniOf>Pembroke_College_u002C__Cambridge,<age>476,<gender>Male,	Canterbury
<age>615,<gender>Male,	Constantinople
<age>221,<gender>Male,<nationality>United_States,	Philadelphia
<age>241,<gender>Male,	Cheshire
<age>229,<gender>Male,	Cambridge_u002C__Massachusetts
<alumniOf>Binghamton_University,<age>70,<gender>Male,<nationality>United_States,	Bethpage_u002C__New_York
<age>186,<gender>Male,	Chungcheong_Province
<age>174,<gender>Male,<memberOf>Conservative_Party__u0028_UK_u0029_,	Hanley
<age>425,<gender>Male,	Carluke
<age>423,<gender>Male,	Warrington
<age>1423,<gender>Male,	Maurienne
<age>808,<gender>Female,	Yên_M_u1EF9__district
<age>203,<gender>Male,<nationality>Oman,	Muscat
<alumniOf>Texas_Tech_University,<alumniOf>George_Washington_University,<age>74,<gender>Male,<nationality>United_States,<nationality>Hungary,<worksFor>Texas_Tech_University,	Budapest
<age>58,<gender>Male,<nationality>United_States,	United_States
<age>63,<gender>Male,<nationality>India,	Mumbai
<alumniOf>St_u002E__Ignatius_College_Prep,<age>56,<gender>Male,<nationality>United_States,	Chicago
<alumniOf>Stanford_University,<age>58,<gender>Male,<nationality>United_States,	Minneapolis
<age>277,<gender>Male,	Montreal
<age>204,<gender>Female,	Circassia
<age>222,<gender>Male,	Mairang
<age>238,<gender>Female,<knowsLanguage>English_lang,<nationality>Netherlands,	Leeuwarden
<age>157,<gender>Male,	Maramon
<age>3420,<gender>Female,	Akhmim
<gender>Male,<nationality>United_States,	St_u002E__Louis
<age>63,<gender>Male,<nationality>United_States,	Detroit
<alumniOf>University_of_Ingolstadt,<age>346,<gender>Male,	Zamość
<age>139,<gender>Male,<memberOf>Lucchese_crime_family,<nationality>United_States,	Sicily__u0028_island_u0029_
<age>167,<gender>Male,	Forbidden_City
<age>65,<gender>Male,<knowsLanguage>Japanese_lang,<nationality>Japan,<worksFor>Gainax,<worksFor>Osaka_University_of_Arts,<worksFor>University_of_Tokyo,	Osaka
<age>628,<gender>Male,<nationality>Vietnam,	Hanoi
<age>646,<gender>Male,<nationality>Vietnam,	Hanoi
<age>520,<gender>Male,<nationality>Vietnam,	Thanh_Hóa
<age>143,<gender>Male,	Grand_Palace
<age>128,<gender>Male,	Pale_u002C__Bosnia_and_Herzegovina
<age>634,<gender>Male,	Imperial_Citadel_of_Thăng_Long
<age>471,<gender>Male,	Kremlin
<award>Order_of_Saint_Catherine,<age>329,<gender>Female,<knowsLanguage>Old_East_Slavic,	Moscow
<age>374,<gender>Female,<knowsLanguage>Old_East_Slavic,	Moscow
<age>53,<gender>Male,	Sofia
<age>94,<gender>Male,<nationality>Malaysia,	Anak_Bukit
<age>84,<gender>Male,<nationality>Malaysia,	Anak_Bukit
<alumniOf>University_College_London,<alumniOf>Middlesex_University,<alumniOf>Cheltenham_College,<age>64,<gender>Male,<nationality>Malaysia,	Kuala_Lumpur
<alumniOf>Aberystwyth_University,<age>77,<gender>Male,<nationality>Malaysia,	Seri_Menanti
<age>1706,<gender>Male,	Pingcheng_District
<alumniOf>California_State_University_u002C__Long_Beach,<age>68,<gender>Male,<nationality>United_States,	Montgomery_County_u002C__Alabama
<age>485,<gender>Male,	Mongolia
<age>1436,<gender>Male,	Mecca
<age>177,<gender>Female,	Bangkok
<age>896,<gender>Male,	Korea
<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>117,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Dortmund
<age>744,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Hanau
<age>568,<gender>Male,	Samarkand
<age>1430,<gender>Female,	Mecca
<age>1397,<gender>Female,	Medina
<age>1428,<gender>Female,<knowsLanguage>Arabic,	Mecca
<age>127,<gender>Female,	Tsurphu_Monastery
<age>83,<gender>Male,<nationality>Israel,	Tel_Aviv
<gender>Female,	Pamplona
<age>520,<gender>Female,	England
<age>130,<gender>Male,	Grand_Palace
<gender>Male,	Mecca
<age>146,<gender>Male,<nationality>India,	Travancore
<alumniOf>Moscow_State_Institute_of_International_Relations,<age>74,<gender>Male,<knowsLanguage>Russian_lang,<nationality>Russia,	Moscow
<age>95,<gender>Male,<nationality>India,	Bharatpur_u002C__Rajasthan
<age>145,<gender>Male,	Grand_Palace
<age>140,<gender>Female,	Bangkok
<age>203,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Paris
<age>1974,<gender>Female,	Milan
<age>115,<gender>Female,	Pietermaritzburg
<age>132,<gender>Female,	Grand_Palace
<alumniOf>Qemal_Stafa_High_School,<age>110,<gender>Male,	Shkodër
<gender>Male,	Tsardom_of_Russia
<age>91,<gender>Male,<knowsLanguage>English_lang,<nationality>India,<worksFor>Indian_Police_Service,	Peshawar
<age>102,<gender>Male,	Thanjavur
<nationality>United_States,<age>88,<gender>Female,	Hoopa_Valley
<age>198,<gender>Female,	Sukhumi
<age>93,<gender>Male,	Plentywood_u002C__Montana
<age>63,<gender>Trans_woman,<nationality>United_States,	Tacoma_u002C__Washington
<age>142,<gender>Female,	Grand_Palace
<alumniOf>University_of_Illinois_Urbana-Champaign,<alumniOf>George_Washington_University,<age>80,<gender>Male,	Chicago
<alumniOf>St_Mary_u0027_s_School_Ascot,<age>23,<gender>Female,<knowsLanguage>Spanish_lang,<nationality>Spain,	Madrid
<alumniOf>Yale_University,<alumniOf>Uppsala_University,<alumniOf>Catholic_University_of_the_West,<alumniOf>Enskilda_Gymnasiet,<award>Grand_Cross_Of_Honor_For_Services_To_The_Republic_Of_Austria_Q19883682,<award>Grand_Cross_Of_The_Order_Of_Isabella_The_Catholic_Q17365974,<award>Order_of_Merit__u0028_Chile_u0029_,<award>Order_of_Merit_of_the_Italian_Republic,<award>Order_of_the_Cross_of_Terra_Mariana,<award>Order_of_the_Elephant,<award>Order_of_the_Seraphim,<award>Order_of_the_Star_of_Romania,<award>Order_of_the_Three_Stars,<award>Grand_Cross_Special_Class_Of_The_Order_Of_Merit_Of_The_Federal_Republic_Of_Germany_Q10904959,<award>Grand_Cross_With_Collar_Of_The_Order_Of_The_White_Rose_Of_Finland_Q23769799,<award>Knight_Grand_Cross_Of_The_Order_Of_The_Falcon_Q20638310,<award>Order_of_Leopold__u0028_Belgium_u0029_,<award>Order_of_St_u002E__Olav,<award>Order_of_the_Chrysanthemum,<award>Order_of_the_Southern_Cross,<award>Order_of_the_Republic__u0028_Tunisia_u0029_,<award>Grand_Cordon_Of_The_Supreme_Order_Of_The_Chrysanthemum_Q5361043,<award>Order_of_Adolphe_of_Nassau,<award>Order_of_the_Precious_Crown,<award>Ordre_national_du_Mérite,<award>Supreme_Order_of_the_Renaissance,<award>Order_of_the_Lithuanian_Grand_Duke_Gediminas,<award>Order_of_the_White_Star,<award>Order_of_Honour__u0028_Greece_u0029_,<award>Order_of_Grimaldi,<age>46,<gender>Female,<knowsLanguage>English_lang,<knowsLanguage>French_lang,<knowsLanguage>German_lang,<knowsLanguage>Swedish_lang,<memberOf>Royal_Swedish_Academy_of_Letters_u002C__History_and_Antiquities,<nationality>Sweden,	Karolinska_University_Hospital
<alumniOf>University_of_Michigan,<age>80,<gender>Female,<knowsLanguage>Spanish_lang,<memberOf>Colombian_Liberal_Party,<nationality>Colombia,	Pereira_u002C__Colombia
<age>134,<gender>Female,	Grand_Palace
<age>64,<gender>Male,<nationality>United_States,	New_York_City
<age>51,<gender>Male,<nationality>United_States,	New_York__u0028_state_u0029_
<age>273,<gender>Male,	Hôtel_de_Toulouse
<age>78,<gender>Male,<knowsLanguage>Italian_lang,<nationality>Italy,	Palermo
<alumniOf>University_of_Nebraska_system,<alumniOf>IIT_Kharagpur,<age>77,<gender>Male,<nationality>United_States,	Rampur_Maniharan
<age>670,<gender>Female,	Pavia
<age>283,<gender>Male,	Indapur
<gender>Male,	Milan
<age>1966,<gender>Female,	Rome
<gender>Male,	Italy
<alumniOf>Diplomatic_Academy_of_the_Ministry_of_Foreign_Affairs_of_the_Russian_Federation,<alumniOf>Moscow_State_Institute_of_International_Relations,<award>Order_of_Friendship,<award>Order_of_Honour__u0028_Russia_u0029_,<award>Medal_Of_The_Order__U0027_For_Merit_To_The_Fatherland_U0027__Ii_U00A0_Class_Q19030089,<age>76,<gender>Male,<knowsLanguage>English_lang,<knowsLanguage>French_lang,<knowsLanguage>German_lang,<knowsLanguage>Russian_lang,<nationality>Russia,<worksFor>Ministry_of_Foreign_Affairs__u0028_Russia_u0029_,	Moscow
<alumniOf>Moscow_State_Institute_of_International_Relations,<award>Order_of_Friendship,<award>Medal_Of_The_Order__U0027_For_Merit_To_The_Fatherland_U0027__Ii_U00A0_Class_Q19030089,<age>75,<gender>Male,<knowsLanguage>Russian_lang,<memberOf>Communist_Party_of_the_Soviet_Union,<nationality>Russia,	Moscow
<age>65,<gender>Male,<knowsLanguage>Russian_lang,<nationality>Russia,	Novocheboksarsk
<age>607,<gender>Female,	Bosnia_and_Herzegovina
<age>151,<gender>Female,	Grand_Palace
<age>65,<gender>Male,	Borovo_u002C__Croatia
<award>Military_Merit_Medal__u0028_South_Africa_u0029_,<age>66,<gender>Male,<knowsLanguage>English_lang,<nationality>South_Africa,	Mthatha
<age>70,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Mulhouse
<age>144,<gender>Male,<knowsLanguage>English_lang,	London
<alumniOf>Duke_University,<alumniOf>Birmingham_u2013_Southern_College,<age>115,<gender>Male,<nationality>United_States,	Alabama
<age>274,<gender>Male,<knowsLanguage>Norn_lang,	Skaw_u002C__Unst
<age>108,<gender>Female,<knowsLanguage>German_lang,<memberOf>Nazi_Party,<nationality>Germany,	Munich
<age>1807,<gender>Female,	Tancheng_County
<age>169,<gender>Male,<nationality>United_States,	Pella_u002C__Iowa
<age>887,<gender>Male,	Prague
<alumniOf>Charles_University,<age>663,<gender>Male,	Nuremberg
<age>388,<gender>Female,<knowsLanguage>Dutch_lang,<memberOf>Bicker_family,<nationality>Netherlands,	Amsterdam
<age>77,<gender>Male,<nationality>Switzerland,	Switzerland
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>106,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Greiz
<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>102,<gender>Male,	Stuttgart
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>108,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Priestewitz
<age>1112,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Arles
<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>107,<gender>Male,	Württemberg
<alumniOf>University_of_North_Carolina_at_Chapel_Hill,<alumniOf>Fordham_University,<age>77,<gender>Male,<nationality>United_States,<worksFor>National_Tsing_Hua_University,	New_Jersey
<age>203,<gender>Male,<nationality>Canada,	Trois-Rivières
