subject,predicate,object,birthPlace
Michael_Otu ,nationality ,Ghana ,Adukrom 
Michael_Stone__u0028_criminal_u0029_ ,birthDate ,1960-01-01T00:00:00.000Z ,Royal_Tunbridge_Wells 
Michael_Stone__u0028_criminal_u0029_ ,gender ,Male_gender ,Royal_Tunbridge_Wells 
Michael_Stone__u0028_criminal_u0029_ ,knowsLanguage ,English_language_generic_instance ,Royal_Tunbridge_Wells 
Michael_Wintringham ,alumniOf ,Victoria_University_of_Wellington ,Blenheim_u002C__New_Zealand 
Michael_Wintringham ,alumniOf ,St_John_u0027_s_College_u002C__Hastings ,Blenheim_u002C__New_Zealand 
Michael_Wintringham ,birthDate ,1947-01-01T00:00:00.000Z ,Blenheim_u002C__New_Zealand 
Michael_Wintringham ,gender ,Male_gender ,Blenheim_u002C__New_Zealand 
Michelangelo_Pisani_di_Massa_e_di_Mormile ,birthDate ,1933-01-01T00:00:00.000Z ,Naples 
Michelangelo_Pisani_di_Massa_e_di_Mormile ,gender ,Male_gender ,Naples 
Lionel_Boas ,birthDate ,1875-01-01T00:00:00.000Z ,South_Australia 
Livy_Wijemanne ,alumniOf ,Royal_College_u002C__Colombo ,Sri_Lanka 
Livy_Wijemanne ,birthDate ,1917-01-01T00:00:00.000Z ,Sri_Lanka 
Livy_Wijemanne ,gender ,Male_gender ,Sri_Lanka 
Livy_Wijemanne ,nationality ,Sri_Lanka ,Sri_Lanka 
Lloyd_Edgar_Acree ,award ,Navy_Cross ,Beggs_u002C__Oklahoma 
Lloyd_Edgar_Acree ,birthDate ,1920-07-31T00:00:00.000Z ,Beggs_u002C__Oklahoma 
Lloyd_Edgar_Acree ,gender ,Male_gender ,Beggs_u002C__Oklahoma 
Lloyd_Edgar_Acree ,nationality ,United_States ,Beggs_u002C__Oklahoma 
Nguy_u1EC5_n_Phúc_H_u1ED3_ng_B_u1EA3_o ,birthDate ,1825-04-19T00:00:00.000Z ,Hu_u1EBF_ 
Nguy_u1EC5_n_Phúc_H_u1ED3_ng_B_u1EA3_o ,gender ,Male_gender ,Hu_u1EBF_ 
Sukhumabhinanda ,birthDate ,1923-11-15T00:00:00.000Z ,Bangkok 
Sukhumabhinanda ,gender ,Male_gender ,Bangkok 
L_u1EEF__M_u1ED9_ng_Lan ,alumniOf ,United_States_Army_Command_and_General_Staff_College ,Qu_u1EA3_ng_Tr_u1ECB_ 
L_u1EEF__M_u1ED9_ng_Lan ,award ,National_Order_of_Vietnam ,Qu_u1EA3_ng_Tr_u1ECB_ 
L_u1EEF__M_u1ED9_ng_Lan ,birthDate ,1927-09-28T00:00:00.000Z ,Qu_u1EA3_ng_Tr_u1ECB_ 
L_u1EEF__M_u1ED9_ng_Lan ,gender ,Male_gender ,Qu_u1EA3_ng_Tr_u1ECB_ 
L_u1EEF__M_u1ED9_ng_Lan ,nationality ,Vietnam ,Qu_u1EA3_ng_Tr_u1ECB_ 
Lady_Augusta_Gordon ,birthDate ,1803-11-17T00:00:00.000Z ,London 
Lady_Augusta_Gordon ,gender ,Female__u0028_gender_u0029_ ,London 
Loretta_Ucelli ,alumniOf ,West_Virginia_University ,Staten_Island 
Loretta_Ucelli ,birthDate ,1954-03-10T00:00:00.000Z ,Staten_Island 
Loretta_Ucelli ,gender ,Female__u0028_gender_u0029_ ,Staten_Island 
Loretta_Ucelli ,memberOf ,Democratic_Party__u0028_United_States_u0029_ ,Staten_Island 
Lot_Smith ,birthDate ,1830-05-15T00:00:00.000Z ,Williamstown_u002C__New_York 
Lot_Smith ,gender ,Male_gender ,Williamstown_u002C__New_York 
Lot_Smith ,nationality ,United_States ,Williamstown_u002C__New_York 
Lothar_Keller ,award ,Knight_u0027_s_Cross_of_the_Iron_Cross_generic_instance ,Dresden 
Lothar_Keller ,award ,Spanish_Cross ,Dresden 
Lothar_Keller ,birthDate ,1914-04-07T00:00:00.000Z ,Dresden 
Lothar_Keller ,gender ,Male_gender ,Dresden 
Malcolm_Diamond ,alumniOf ,Columbia_University ,New_York_City 
Malcolm_Diamond ,alumniOf ,Yale_University ,New_York_City 
Malcolm_Diamond ,alumniOf ,Seton_Hall_University ,New_York_City 
Malcolm_Diamond ,alumniOf ,Yale_School_of_Engineering__u0026__Applied_Science ,New_York_City 
Malcolm_Diamond ,alumniOf ,Yale_Divinity_School ,New_York_City 
Malcolm_Diamond ,award ,Guggenheim_Fellowship_generic_instance ,New_York_City 
Malcolm_Diamond ,birthDate ,1924-11-06T00:00:00.000Z ,New_York_City 
Malcolm_Diamond ,worksFor ,New_York_University ,New_York_City 
Malcolm_Diamond ,worksFor ,Princeton_University ,New_York_City 
Malcolm_Geddes ,birthDate ,1832-01-01T00:00:00.000Z ,Armagh 
Malcolm_Geddes ,gender ,Male_gender ,Armagh 
Malcolm_Leslie_u002C__20th_Earl_of_Rothes ,birthDate ,1902-01-01T00:00:00.000Z ,Royal_Borough_of_Kensington_and_Chelsea 
Malcolm_Leslie_u002C__20th_Earl_of_Rothes ,gender ,Male_gender ,Royal_Borough_of_Kensington_and_Chelsea 
Manuel_Olivieri_Sanchez ,birthDate ,1888-01-20T00:00:00.000Z ,Yauco_u002C__Puerto_Rico 
Manuel_Olivieri_Sanchez ,gender ,Male_gender ,Yauco_u002C__Puerto_Rico 
Manuel_Olivieri_Sanchez ,nationality ,United_States ,Yauco_u002C__Puerto_Rico 
Manuel_Rosales__u0028_organ_builder_u0029_ ,birthDate ,1947-01-01T00:00:00.000Z ,New_York_City 
Manuel_Rosales__u0028_organ_builder_u0029_ ,gender ,Male_gender ,New_York_City 
Manuel_Rosales__u0028_organ_builder_u0029_ ,nationality ,United_States ,New_York_City 
Maqbool_Bhat ,alumniOf ,St_u002E__Joseph_u0027_s_Higher_Secondary_School_u002C__Baramulla ,Srinagar 
Maqbool_Bhat ,alumniOf ,University_of_Peshawar ,Srinagar 
Maqbool_Bhat ,birthDate ,1938-02-18T00:00:00.000Z ,Srinagar 
Maqbool_Bhat ,gender ,Male_gender ,Srinagar 
Mar_Qardagh ,gender ,Male_gender ,Iran 
Parami_Kulatunga ,alumniOf ,United_States_Army_War_College ,Lewella 
Parami_Kulatunga ,birthDate ,1951-10-09T00:00:00.000Z ,Lewella 
Parami_Kulatunga ,gender ,Male_gender ,Lewella 
Parami_Kulatunga ,nationality ,Sri_Lanka ,Lewella 
Pascual_Álvarez ,birthDate ,1861-05-17T00:00:00.000Z ,Noveleta 
Pascual_Álvarez ,gender ,Male_gender ,Noveleta 
Pascual_Álvarez ,nationality ,Philippines ,Noveleta 
Pat_Desmond ,birthDate ,1842-01-01T00:00:00.000Z ,County_Cork 
Pat_Desmond ,gender ,Male_gender ,County_Cork 
Francisco_Téllez-Girón_u002C__10th_Duke_de_Osuna ,birthDate ,1785-10-06T00:00:00.000Z ,Madrid 
Francisco_Téllez-Girón_u002C__10th_Duke_de_Osuna ,gender ,Male_gender ,Madrid 
Francisco_Téllez-Girón_u002C__10th_Duke_de_Osuna ,knowsLanguage ,Spanish_language_generic_instance ,Madrid 
Francisco_Téllez-Girón_u002C__10th_Duke_de_Osuna ,nationality ,Spain ,Madrid 
John_Lyon_u002C__3rd_Lord_Glamis ,birthDate ,1431-01-01T00:00:00.000Z ,Angus_u002C__Scotland 
John_Lyon_u002C__3rd_Lord_Glamis ,gender ,Male_gender ,Angus_u002C__Scotland 
Pat_Lenihan ,gender ,Female__u0028_gender_u0029_ ,County_Cork 
Patricia_Morrissey ,gender ,Female__u0028_gender_u0029_ ,County_Clare 
Patrick_Dougherty__u0028_Medal_of_Honor_u0029_ ,award ,Medal_of_Honor_generic_instance ,Ireland 
Patrick_Dougherty__u0028_Medal_of_Honor_u0029_ ,birthDate ,1844-01-01T00:00:00.000Z ,Ireland 
Patrick_Dougherty__u0028_Medal_of_Honor_u0029_ ,gender ,Male_gender ,Ireland 
Patrick_Gullane ,award ,Member_Of_The_Order_Of_Canada_Q15278101_generic_instance ,Ireland 
Patrick_Gullane ,award ,Order_of_Ontario ,Ireland 
Patrick_Gullane ,birthDate ,1950-01-01T00:00:00.000Z ,Ireland 
Patrick_Gullane ,gender ,Male_gender ,Ireland 
Patrick_Gullane ,worksFor ,University_of_Toronto ,Ireland 
Patrick_H_u002E__McEnroe ,award ,Medal_of_Honor_generic_instance ,Ireland 
Patrick_H_u002E__McEnroe ,birthDate ,1822-01-01T00:00:00.000Z ,Ireland 
Patrick_H_u002E__McEnroe ,gender ,Male_gender ,Ireland 
Patrick_J_u002E__Kyle ,award ,Medal_of_Honor_generic_instance ,Ireland 
Patrick_J_u002E__Kyle ,birthDate ,1854-11-04T00:00:00.000Z ,Ireland 
Patrick_J_u002E__Kyle ,gender ,Male_gender ,Ireland 
Patrick_Lynch__u0028_Argentina_u0029_ ,nationality ,Argentina ,Galway 
Philip_Ludwell_III ,birthDate ,1716-12-28T00:00:00.000Z ,Green_Spring_Plantation 
Philip_Ludwell_III ,gender ,Male_gender ,Green_Spring_Plantation 
Philip_Owen ,award ,Member_Of_The_Order_Of_Canada_Q15278101_generic_instance ,Vancouver 
Philip_Owen ,birthDate ,1933-03-12T00:00:00.000Z ,Vancouver 
Philip_Owen ,gender ,Male_gender ,Vancouver 
Philip_Owen ,memberOf ,Non-Partisan_Association ,Vancouver 
Philip_Owen ,nationality ,Canada ,Vancouver 
Philip_Pieterse_Schuyler ,birthDate ,1628-01-01T00:00:00.000Z ,Amsterdam 
Philip_Pieterse_Schuyler ,gender ,Male_gender ,Amsterdam 
Philip_Sherman ,birthDate ,1611-01-01T00:00:00.000Z ,Dedham_u002C__Essex 
Philip_Sherman ,gender ,Male_gender ,Dedham_u002C__Essex 
Philip_Sherman ,nationality ,United_States ,Dedham_u002C__Essex 
Phillip_Davey ,award ,Military_Medal_generic_instance ,Unley_u002C__South_Australia 
Phillip_Davey ,birthDate ,1896-10-10T00:00:00.000Z ,Unley_u002C__South_Australia 
Phillip_Davey ,gender ,Male_gender ,Unley_u002C__South_Australia 
Phillip_Kastel ,birthDate ,1893-04-02T00:00:00.000Z ,New_York_City 
Phillip_Kastel ,gender ,Male_gender ,New_York_City 
Phillip_Rogers ,birthDate ,1812-08-15T00:00:00.000Z ,County_Louth 
Phillip_Rogers ,gender ,Male_gender ,County_Louth 
Phillip_Rogers ,nationality ,Republic_of_Ireland ,County_Louth 
Phillup_Partin ,birthDate ,1965-06-29T00:00:00.000Z ,Sacramento_u002C__California 
Phillup_Partin ,gender ,Male_gender ,Sacramento_u002C__California 
Phillup_Partin ,nationality ,United_States ,Sacramento_u002C__California 
Pierce_Galliard_Smith ,alumniOf ,Durham_University ,Scotland 
Pierce_Galliard_Smith ,birthDate ,1826-01-01T00:00:00.000Z ,Scotland 
Pierce_Galliard_Smith ,gender ,Male_gender ,Scotland 
Pierce_Galliard_Smith ,knowsLanguage ,English_language_generic_instance ,Scotland 
Pierre_Leon ,award ,Medal_of_Honor_generic_instance ,Nice 
Pierre_Leon ,birthDate ,1838-08-23T00:00:00.000Z ,Nice 
Pierre_Leon ,gender ,Male_gender ,Nice 
Lupus_of_Novae ,gender ,Male_gender ,Thessaloniki 
Murder_of_Erica_Green ,nationality ,United_States ,Mabel_Bassett_Correctional_Center 
Neal_Pilson ,alumniOf ,Yale_Law_School ,New_York_City 
Neal_Pilson ,alumniOf ,Hamilton_College ,New_York_City 
Neal_Pilson ,birthDate ,1940-04-18T00:00:00.000Z ,New_York_City 
Neal_Pilson ,gender ,Male_gender ,New_York_City 
Neal_Pilson ,nationality ,United_States ,New_York_City 
Prince_Nashimoto_Moriosa ,award ,Order_Of_The_Rising_Sun_U002C__1St_Class_Q10901470_generic_instance ,Kyoto 
Prince_Nashimoto_Moriosa ,birthDate ,1819-12-16T00:00:00.000Z ,Kyoto 
Prince_Nashimoto_Moriosa ,gender ,Male_gender ,Kyoto 
Prince_Nashimoto_Moriosa ,nationality ,Japan ,Kyoto 
Dougal_Wilson ,alumniOf ,Durham_University ,Heswall 
Dougal_Wilson ,alumniOf ,Calday_Grange_Grammar_School ,Heswall 
Dougal_Wilson ,birthDate ,1971-01-01T00:00:00.000Z ,Heswall 
Dougal_Wilson ,gender ,Male_gender ,Heswall 
Dougal_Wilson ,knowsLanguage ,English_language_generic_instance ,Heswall 
Nicholas_Ribic ,birthDate ,1974-01-01T00:00:00.000Z ,Edmonton 
Nicholas_Ribic ,gender ,Male_gender ,Edmonton 
Nicholas_Ribic ,nationality ,Canada ,Edmonton 
Nick_Kouvalis ,birthDate ,1975-01-01T00:00:00.000Z ,Windsor_u002C__Ontario 
Nick_Kouvalis ,gender ,Male_gender ,Windsor_u002C__Ontario 
Nicky_Keig-Shevlin ,birthDate ,1965-01-01T00:00:00.000Z ,Worthing 
Nicky_Keig-Shevlin ,gender ,Female__u0028_gender_u0029_ ,Worthing 
Nicky_Keig-Shevlin ,knowsLanguage ,English_language_generic_instance ,Worthing 
Nicolas_Lefrançois ,birthDate ,1794-11-02T00:00:00.000Z ,L_u0027_Ange-Gardien_u002C__Capitale-Nationale_u002C__Quebec 
Nicolas_Lefrançois ,gender ,Male_gender ,L_u0027_Ange-Gardien_u002C__Capitale-Nationale_u002C__Quebec 
Nicolas_Lefrançois ,nationality ,Canada ,L_u0027_Ange-Gardien_u002C__Capitale-Nationale_u002C__Quebec 
Nirupam_Sen__u0028_diplomat_u0029_ ,birthDate ,1947-01-01T00:00:00.000Z ,Kolkata 
Nirupam_Sen__u0028_diplomat_u0029_ ,gender ,Male_gender ,Kolkata 
Nirupam_Sen__u0028_diplomat_u0029_ ,nationality ,India ,Kolkata 
Nirupam_Sen__u0028_diplomat_u0029_ ,worksFor ,United_Nations_generic_instance ,Kolkata 
Noah_Raby ,birthDate ,1822-04-01T00:00:00.000Z ,Gatesville_u002C__North_Carolina 
Noah_Raby ,gender ,Male_gender ,Gatesville_u002C__North_Carolina 
Noah_Raby ,nationality ,United_States ,Gatesville_u002C__North_Carolina 
Noel_Swaranjit_Sen ,alumniOf ,St_u002E__Stephen_u0027_s_College_u002C__Delhi ,West_Bengal 
Noel_Swaranjit_Sen ,alumniOf ,The_Doon_School ,West_Bengal 
Noel_Swaranjit_Sen ,birthDate ,1946-12-24T00:00:00.000Z ,West_Bengal 
Noel_Swaranjit_Sen ,gender ,Male_gender ,West_Bengal 
Kurt_Kühme ,award ,Knight_u0027_s_Cross_of_the_Iron_Cross_generic_instance ,Berlin 
Kurt_Kühme ,birthDate ,1910-10-03T00:00:00.000Z ,Berlin 
Kurt_Kühme ,gender ,Male_gender ,Berlin 
Kurt_Kühme ,knowsLanguage ,German_language_generic_instance ,Berlin 
Kurt_Kühme ,nationality ,Germany ,Berlin 
Kurt_Stephani ,gender ,Male_gender ,Donaueschingen 
Johannes_Weineck ,award ,German_Cross_In_Gold_Q17412908_generic_instance ,Lehesten_u002C__Saale-Holzland 
Johannes_Weineck ,award ,Knight_u0027_s_Cross_of_the_Iron_Cross_generic_instance ,Lehesten_u002C__Saale-Holzland 
Johannes_Weineck ,birthDate ,1915-12-25T00:00:00.000Z ,Lehesten_u002C__Saale-Holzland 
John_Adams__u0028_Canadian_general_u0029_ ,nationality ,Canada ,Saint_John_u002C__New_Brunswick 
Kurt_Stephani ,award ,German_Cross_In_Gold_Q17412908_generic_instance ,Donaueschingen 
Kurt_Stephani ,award ,Knight_u0027_s_Cross_of_the_Iron_Cross_generic_instance ,Donaueschingen 
Kurt_Stephani ,birthDate ,1904-08-15T00:00:00.000Z ,Donaueschingen 
L_u002E__Joseph_Thomas ,alumniOf ,Yale_University ,Barnesville_u002C__Ohio 
L_u002E__Joseph_Thomas ,alumniOf ,Carnegie_Mellon_University ,Barnesville_u002C__Ohio 
L_u002E__Joseph_Thomas ,birthDate ,1942-01-16T00:00:00.000Z ,Barnesville_u002C__Ohio 
L_u002E__Joseph_Thomas ,gender ,Male_gender ,Barnesville_u002C__Ohio 
L_u002E__Joseph_Thomas ,knowsLanguage ,English_language_generic_instance ,Barnesville_u002C__Ohio 
L_u002E__Joseph_Thomas ,nationality ,United_States ,Barnesville_u002C__Ohio 
L_u002E__Joseph_Thomas ,worksFor ,Cornell_University ,Barnesville_u002C__Ohio 
William_R_u002E__Brownfield ,alumniOf ,Cornell_University ,Austin_u002C__Texas 
William_R_u002E__Brownfield ,alumniOf ,University_of_Texas_System ,Austin_u002C__Texas 
William_R_u002E__Brownfield ,alumniOf ,National_War_College ,Austin_u002C__Texas 
William_R_u002E__Brownfield ,alumniOf ,University_of_Texas_School_of_Law ,Austin_u002C__Texas 
William_R_u002E__Brownfield ,alumniOf ,St_u002E__Andrew_u0027_s_School__u0028_Delaware_u0029_ ,Austin_u002C__Texas 
William_R_u002E__Brownfield ,birthDate ,1952-01-01T00:00:00.000Z ,Austin_u002C__Texas 
William_R_u002E__Brownfield ,gender ,Male_gender ,Austin_u002C__Texas 
William_R_u002E__Brownfield ,knowsLanguage ,English_language_generic_instance ,Austin_u002C__Texas 
William_R_u002E__Brownfield ,knowsLanguage ,French_language_generic_instance ,Austin_u002C__Texas 
William_R_u002E__Brownfield ,knowsLanguage ,Spanish_language_generic_instance ,Austin_u002C__Texas 
William_R_u002E__Brownfield ,nationality ,United_States ,Austin_u002C__Texas 
Alonso_S_u002E__Perales ,birthDate ,1898-01-01T00:00:00.000Z ,Alice_u002C__Texas 
Alonso_S_u002E__Perales ,gender ,Male_gender ,Alice_u002C__Texas 
Bill_Lane__u0028_publisher_u0029_ ,alumniOf ,Stanford_University ,Des_Moines_u002C__Iowa 
Bill_Lane__u0028_publisher_u0029_ ,alumniOf ,Palo_Alto_High_School ,Des_Moines_u002C__Iowa 
Bill_Lane__u0028_publisher_u0029_ ,award ,Honorary_Officer_Of_The_Order_Of_Australia_Q56447056_generic_instance ,Des_Moines_u002C__Iowa 
Bill_Lane__u0028_publisher_u0029_ ,birthDate ,1919-11-07T00:00:00.000Z ,Des_Moines_u002C__Iowa 
Bill_Lane__u0028_publisher_u0029_ ,gender ,Male_gender ,Des_Moines_u002C__Iowa 
Bill_Lane__u0028_publisher_u0029_ ,memberOf ,Republican_Party__u0028_United_States_u0029_ ,Des_Moines_u002C__Iowa 
Bill_Lane__u0028_publisher_u0029_ ,nationality ,United_States ,Des_Moines_u002C__Iowa 
Henry_Hastings_u002C__1st_Baron_Loughborough ,alumniOf ,Queens_u0027__College_u002C__Cambridge ,Loughborough 
Henry_Hastings_u002C__1st_Baron_Loughborough ,birthDate ,1610-09-28T00:00:00.000Z ,Loughborough 
Henry_Hastings_u002C__1st_Baron_Loughborough ,gender ,Male_gender ,Loughborough 
Henry_Hastings_u002C__5th_Earl_of_Huntingdon ,birthDate ,1586-04-24T00:00:00.000Z ,Ashby-de-la-Zouch 
Henry_Hastings_u002C__5th_Earl_of_Huntingdon ,gender ,Male_gender ,Ashby-de-la-Zouch 
Henry_Hastings_u002C__5th_Earl_of_Huntingdon ,memberOf ,Gray_u0027_s_Inn ,Ashby-de-la-Zouch 
John_M_u002E__Deane ,award ,Medal_of_Honor_generic_instance ,Massachusetts 
John_M_u002E__Deane ,birthDate ,1840-01-08T00:00:00.000Z ,Massachusetts 
John_LaRocca ,birthDate ,1901-12-19T00:00:00.000Z ,Villarosa 
John_LaRocca ,gender ,Male_gender ,Villarosa 
John_LaRocca ,knowsLanguage ,Italian_language_generic_instance ,Villarosa 
John_LaRocca ,nationality ,Italy ,Villarosa 
John_Marshall_Evans ,alumniOf ,Yale_University ,Newport_News_u002C__Virginia 
John_Marshall_Evans ,birthDate ,1948-01-01T00:00:00.000Z ,Newport_News_u002C__Virginia 
John_Marshall_Evans ,gender ,Male_gender ,Newport_News_u002C__Virginia 
John_Martyn__u0028_schoolmaster_u0029_ ,alumniOf ,St_John_u0027_s_College_u002C__Cambridge ,England 
John_Martyn__u0028_schoolmaster_u0029_ ,award ,Officer_Of_The_Order_Of_The_British_Empire_Q10762848_generic_instance ,England 
John_Martyn__u0028_schoolmaster_u0029_ ,birthDate ,1877-01-01T00:00:00.000Z ,England 
John_Martyn__u0028_schoolmaster_u0029_ ,gender ,Male_gender ,England 
John_Martyn__u0028_schoolmaster_u0029_ ,knowsLanguage ,English_language_generic_instance ,England 
John_McFarland__u0028_Medal_of_Honor_u0029_ ,award ,Medal_of_Honor_generic_instance ,Boston 
John_McFarland__u0028_Medal_of_Honor_u0029_ ,birthDate ,1840-01-01T00:00:00.000Z ,Boston 
John_McFarland__u0028_Medal_of_Honor_u0029_ ,gender ,Male_gender ,Boston 
John_McFarland__u0028_Medal_of_Honor_u0029_ ,nationality ,United_States ,Boston 
Cornelia__u0028_wife_of_Livianus_u0029_ ,birthDate ,-0108-01-01T00:00:00.000Z ,Rome 
Hamid_Ali_Mirza ,birthDate ,1940-09-14T00:00:00.000Z ,Jacobabad 
Hamid_Ali_Mirza ,gender ,Male_gender ,Jacobabad 
José_Aragón_Escacena ,birthDate ,1891-01-01T00:00:00.000Z ,Astorga_u002C__Spain 
José_Aragón_Escacena ,gender ,Male_gender ,Astorga_u002C__Spain 
José_Aragón_Escacena ,knowsLanguage ,Leonese_language_generic_instance ,Astorga_u002C__Spain 
José_Aragón_Escacena ,nationality ,Spain ,Astorga_u002C__Spain 
José_María_López_Lledín ,birthDate ,1899-12-30T00:00:00.000Z ,Negueira_de_Muñiz 
José_María_López_Lledín ,gender ,Male_gender ,Negueira_de_Muñiz 
José_María_López_Lledín ,knowsLanguage ,Spanish_language_generic_instance ,Negueira_de_Muñiz 
José_María_López_Lledín ,nationality ,Spain ,Negueira_de_Muñiz 
Joseph_Sterett ,birthDate ,1773-01-01T00:00:00.000Z ,Maryland 
Joseph_Sterett ,gender ,Male_gender ,Maryland 
Joseph_Sterett ,nationality ,United_States ,Maryland 
Joseph_Sutton__u0028_college_president_u0029_ ,alumniOf ,College_of_Literature_u002C__Science_u002C__and_the_Arts ,Oklahoma_City 
Joseph_Sutton__u0028_college_president_u0029_ ,birthDate ,1924-03-22T00:00:00.000Z ,Oklahoma_City 
Joseph_Sutton__u0028_college_president_u0029_ ,gender ,Male_gender ,Oklahoma_City 
Joseph_Sutton__u0028_college_president_u0029_ ,worksFor ,Indiana_University ,Oklahoma_City 
Joseph_Warren_Holmes ,birthDate ,1824-04-01T00:00:00.000Z ,Mystic_u002C__Connecticut 
Joseph_Warren_Holmes ,gender ,Male_gender ,Mystic_u002C__Connecticut 
Joseph_Warren_Holmes ,nationality ,United_States ,Mystic_u002C__Connecticut 
Joseph_Whipple ,birthDate ,1662-01-01T00:00:00.000Z ,Providence_u002C__Rhode_Island 
Joseph_Whipple ,gender ,Male_gender ,Providence_u002C__Rhode_Island 
Joseph_Whipple ,nationality ,United_States ,Providence_u002C__Rhode_Island 
Josh_Byerly ,alumniOf ,Texas_A_u0026_M_University ,Tyler_u002C__Texas 
Josh_Byerly ,gender ,Male_gender ,Tyler_u002C__Texas 
Josh_Byerly ,nationality ,United_States ,Tyler_u002C__Texas 
Josh_Phillips__u0028_murderer_u0029_ ,birthDate ,1984-03-17T00:00:00.000Z ,Jacksonville_u002C__Florida 
Josh_Phillips__u0028_murderer_u0029_ ,gender ,Male_gender ,Jacksonville_u002C__Florida 
Josh_Phillips__u0028_murderer_u0029_ ,knowsLanguage ,English_language_generic_instance ,Jacksonville_u002C__Florida 
Josh_Phillips__u0028_murderer_u0029_ ,nationality ,United_States ,Jacksonville_u002C__Florida 
Joshua_Packwood ,alumniOf ,Morehouse_College ,New_York_City 
Joshua_Packwood ,gender ,Male_gender ,New_York_City 
Joshua_Packwood ,nationality ,United_States ,New_York_City 
Josiah_O_u002E__Livingston ,gender ,Male_gender ,Walden_u002C__Vermont 
Josiah_O_u002E__Livingston ,nationality ,United_States ,Walden_u002C__Vermont 
Karen_Pierce ,alumniOf ,London_School_of_Economics ,Preston_u002C__Lancashire 
Karen_Pierce ,alumniOf ,Girton_College_u002C__Cambridge ,Preston_u002C__Lancashire 
Karen_Pierce ,award ,Companion_Of_The_Order_Of_St_Michael_And_St_George_Q12177413_generic_instance ,Preston_u002C__Lancashire 
Karen_Pierce ,award ,Dame_Commander_Of_The_Order_Of_St_Michael_And_St_George_Q12177420_generic_instance ,Preston_u002C__Lancashire 
Karen_Pierce ,birthDate ,1959-09-23T00:00:00.000Z ,Preston_u002C__Lancashire 
Karen_Pierce ,gender ,Female__u0028_gender_u0029_ ,Preston_u002C__Lancashire 
Karen_Pierce ,knowsLanguage ,English_language_generic_instance ,Preston_u002C__Lancashire 
Karen_Pierce ,worksFor ,Foreign_u002C__Commonwealth_and_Development_Office ,Preston_u002C__Lancashire 
Karl_Brassert ,award ,German_Cross_In_Gold_Q17412908_generic_instance ,Dresden 
Karl_Brassert ,award ,Knight_u0027_s_Cross_of_the_Iron_Cross_generic_instance ,Dresden 
Karl_Brassert ,birthDate ,1899-03-02T00:00:00.000Z ,Dresden 
Karl_Brassert ,gender ,Male_gender ,Dresden 
Karl_Brassert ,knowsLanguage ,German_language_generic_instance ,Dresden 
Karl_Brassert ,nationality ,Germany ,Dresden 
Karl_Kennel ,award ,German_Cross_In_Gold_Q17412908_generic_instance ,Pirmasens 
Karl_Kennel ,award ,Knight_U0027_S_Cross_Of_The_Iron_Cross_With_Oak_Leaves_Q3003469_generic_instance ,Pirmasens 
Karl_Kennel ,birthDate ,1914-01-07T00:00:00.000Z ,Pirmasens 
Karl_Kennel ,gender ,Male_gender ,Pirmasens 
Karl_Kennel ,knowsLanguage ,German_language_generic_instance ,Pirmasens 
Karl_Kennel ,nationality ,Germany ,Pirmasens 
Karl_van_Beethoven ,birthDate ,1806-09-04T00:00:00.000Z ,Vienna 
Karl_van_Beethoven ,gender ,Male_gender ,Vienna 
Karl_van_Beethoven ,knowsLanguage ,German_language_generic_instance ,Vienna 
Karl_van_Beethoven ,nationality ,Germany ,Vienna 
Karl_von_Lobenhoffer ,birthDate ,1843-01-01T00:00:00.000Z ,Erding 
Karl_von_Lobenhoffer ,gender ,Male_gender ,Erding 
Karl-Heinz_Noak ,award ,German_Cross_In_Gold_Q17412908_generic_instance ,Berlin 
